src_id	verse_id	book	chapter	verse	english_text	nagamese_text
EN_NAG_04112	JUD_1_16	Jude	1	16	[English translation for Jude 1:16]	Taikhan dusra logote khushi pora nathaka manu, hodai manu laga biya kotha koi thaka manu, nijor laga biya itcha te berai thaka manu khan ase. Taikhan laga mukh pora phutani laga kotha ulai thake, kun, nijor laga labh nimite dusra manu ke phusla laga kotha kori kene berai thake. Dhorjo Nimite Kowa
EN_NAG_04113	JUD_1_17	Jude	1	17	[English translation for Jude 1:17]	Kintu apuni, morom laga bhai khan, Probhu Jisu Khrista laga apostle khan pora age te ki koi dise eitu khan sob yaad koribi.
EN_NAG_04114	JUD_1_18	Jude	1	18	[English translation for Jude 1:18]	Taikhan pora apnikhan ke koise, “Duniya khotom hobole thaka homoi te misa kowa manu khan ulabo aru taikhan nijor laga biya itcha pichete he jabo§.”
EN_NAG_04115	JUD_1_19	Jude	1	19	[English translation for Jude 1:19]	Eitu khan nimite he sob bhag hoi kene alag hoijai ase; taikhan duniya laga ase aru taikhan logote Isor laga Atma nai.
EN_NAG_04116	JUD_1_20	Jude	1	20	[English translation for Jude 1:20]	Kintu apnikhan, morom laga bhai khan, dangor pobitro biswas pora apnikhan nijorke bonai lobi, aru Pobitro Atma pora prathana koribi.
EN_NAG_04117	JUD_1_21	Jude	1	21	[English translation for Jude 1:21]	Apnikhan nijorke Isor laga morom te rakhibi, aru Jisu Khrista laga anonto jibon aru daya nimite rukhi thakibi.
EN_NAG_04118	JUD_1_22	Jude	1	22	[English translation for Jude 1:22]	Kun manu biswas nakori kene thaki ase tai uporte bhi daya koribi.
EN_NAG_04119	JUD_1_23	Jude	1	23	[English translation for Jude 1:23]	Kintu dusra manu khan ke jui pora ulaikene bachai lobi. Isor ke bhoi koribi aru § 1:18 2 Pet. 3:3. Jude 24 v Jude 25 dusra khan uporte daya koribi. Aru mangso laga itcha pora letera kora kapra ke ghin koribi. Stuti Prathana
EN_NAG_04120	JUD_1_24	Jude	1	24	[English translation for Jude 1:24]	Etiya ekjon jun apnikhan ke giribole thaka pora bachai kene rakhe aru Tai laga mohima usorte eku golti aru letera nathaki kene khushi pora khara kori bole diye,
EN_NAG_04121	JUD_1_25	Jude	1	25	[English translation for Jude 1:25]	amikhan laga Isor aru Tran-korta Probhu Jisu Khrista ke, mohima hobole dibi, Tai laga mohanta, aru sob uporte raj kori bole dibi, aru takot, sob homoi te, etiya aru hodai tak thaki bole dibo. Amen. vi Indian Standard Version (ISV) Nagamese The New Testament in the Naga Pidgin language of India: Indian Standard Version (ISV) Nagamese copyright © 2019 Bridge Connectivity Solutions Language: Nagamiz (Naga Pidgin) Contributor: Bridge Connectivity Solutions Pvt. Ltd. This translation is made available to you under the terms of the Creative Commons Attribution Share-Alike license 4.0. You have permission to share and redistribute this Bible translation in any format and to make reasonable revisions and adaptations of this translation, provided that: You include the above copyright and source information. If you make any changes to the text, you must indicate that you did so in a way that makes it clear that the original licensor is not necessarily endorsing your changes. If you redistribute this text, you must distribute your contributions under the same license as the original. Pictures included with Scriptures and other documents on this site are licensed just for use with those Scriptures and documents. For other uses, please contact the respective copyright owners. Note that in addition to the rules above, revising and adapting God's Word involves a great responsibility to be true to God's Word. See Revelation 22:18-19. 2023-04-14 PDF generated using Haiola and XeLaTeX on 11 Jun 2026 from source files dated 23 Apr 2023 302d590c-b57a-5734-9dcb-8a22ed7685c4
EN_NAG_04122	LUK_1_1	Luke	1	1	[English translation for Luke 1:1]	Bisi manu khan pora kotha aru kaam khan laga khisa joma kori kene likhibo nimite kosis korise, juntu amikhan majot te pura hoise
EN_NAG_04123	LUK_1_2	Luke	1	2	[English translation for Luke 1:2]	jineka pora amikhan laga hathte dise jun khan shuru te nijor suku pora dikhise aru kotha laga noukar khan asele.
EN_NAG_04124	LUK_1_3	Luke	1	3	[English translation for Luke 1:3]	Etu nimite ami etu bisi bhal nisena dikhi ase, bhal pora bisari kene sob kotha aru kaam khan to shuru pora apuni ke hisab-kitab pora likhi ase mohan Theophilus,
EN_NAG_04125	LUK_1_4	Luke	1	4	[English translation for Luke 1:4]	eneka hoile tumi janibo etu bostu laga asol kotha juntu apuni ke sikhai dise. Baptizma Diya John Jonom Laga Kotha Age Te Kowa
EN_NAG_04126	LUK_1_5	Luke	1	5	[English translation for Luke 1:5]	Aru Herod pora Judea laga raja thaka somoite Abijah laga dol pora Zachariah naam laga ekjon purohit thakise. Tai laga maiki to Aaron laga khandan pora asele aru tai laga naam Elizabeth asele.
EN_NAG_04127	LUK_1_6	Luke	1	6	[English translation for Luke 1:6]	Aru tai duijon Isor usorte bisi bhal thakise, aru Probhu pora ki koi sob kotha to sapha pora mani thake.
EN_NAG_04128	LUK_1_7	Luke	1	7	[English translation for Luke 1:7]	Aru taikhan bacha thaka nai, kelemane Elizabeth to bacha pabole napara maiki thakise, aru tai duijon laga umor bhi bisi hoi jaise.
EN_NAG_04129	LUK_1_8	Luke	1	8	[English translation for Luke 1:8]	Etiya eneka hoise, jitia Zechariah tai Isor usorte tai laga purohit kaam khan kori asele, juntu kaan khan tai laga dol khan pora kore. Luke 1:9 ii Luke 1:17
EN_NAG_04130	LUK_1_9	Luke	1	9	[English translation for Luke 1:9]	Titia, purohit laga niyom hisab te, taike Isor laga pobitro ghor bhitor te jai kene dhup aru dhona julabole chithi pora basi se*.
EN_NAG_04131	LUK_1_10	Luke	1	10	[English translation for Luke 1:10]	Jitia dhona juli jaise etu homoi te sob manu khan bahar te prathana kori thakise.
EN_NAG_04132	LUK_1_11	Luke	1	11	[English translation for Luke 1:11]	Titia Probhu laga sorgodoth tai usorte ahise, aru jun jagate dhona julai se etu laga dyna phale khara korise.
EN_NAG_04133	LUK_1_12	Luke	1	12	[English translation for Luke 1:12]	Jitia Zechariah etu dikhise tai bisi chinta hoise aru tai uporte bisi bhoi ahi jaise.
EN_NAG_04134	LUK_1_13	Luke	1	13	[English translation for Luke 1:13]	Hoilebi, sorgodoth koise, “Bhoi na koribi Zechariah, tumi laga prathana huni loise. Tumi laga maiki Elizabeth pora ekjon chokra pabo. Aru tumi tai laga naam John rakhibo.
EN_NAG_04135	LUK_1_14	Luke	1	14	[English translation for Luke 1:14]	Aru tumikhan anond aru bhal lagibo, aru bisi manu khan tai laga jonom te khushi koribo.
EN_NAG_04136	LUK_1_15	Luke	1	15	[English translation for Luke 1:15]	Aru tai Probhu usorte bisi dangor hobo. Tai kitia bhi draikha-ros nakhabole lage†, tai ama laga peth te thaka homoi pora he Pobitro Atma pora bhorta hoi jabo‡.
EN_NAG_04137	LUK_1_16	Luke	1	16	[English translation for Luke 1:16]	Aru tai Israel laga bacha khan ke Probhu Isor logote wapas anibo.
EN_NAG_04138	LUK_1_17	Luke	1	17	[English translation for Luke 1:17]	Elijah laga atma aru takot pora Probhu laga kaam te tai he age kori kene loijabo. Aru jun dharmikta laga kotha namani kene ase taikhan laga mon ghurai dibo nimite aru baba khan laga mon taikhan laga bacha khan phale ghurai dibole, aru jun Probhu ahibole ase Tai nimite rasta taiyar kori bole§.” * 1:9 Exo. 30:7. † 1:15 Nazareth manu toh Isor logote kosom rakhe eku nisa pani eku nakhai. ‡ 1:15 Eph. 5:18; Jud. 13:4-5, § 1:17 Mal. 4: 5-6. Luke 1:18 iii Luke 1:26
EN_NAG_04139	LUK_1_18	Luke	1	18	[English translation for Luke 1:18]	Zechariah pora sorgodoth ke koise, “Moi etu hobo koi kene kineka janibo? Kelemane moi bura hoise aru moi laga maiki bhi umor bisi hoise.”
EN_NAG_04140	LUK_1_19	Luke	1	19	[English translation for Luke 1:19]	Aru sorgodoth taike jawab dikene koise, “Moi Gabriel ase, jun Isor usorte khara kore. Amike tumi logote kotha kobole pathaise, aru etu bhal khobor to tumike kobole nimite*.
EN_NAG_04141	LUK_1_20	Luke	1	20	[English translation for Luke 1:20]	Aru etu nimite, sob kaam to nohua tak tumi chup thakibo aru kotha ulabo na paribo, kelemane tumi moi laga kotha biswas kora nai, etu sob to tai laga thik homoi te pura hobo.”
EN_NAG_04142	LUK_1_21	Luke	1	21	[English translation for Luke 1:21]	Aru manu khan Zechariah nimite rukhi thakisele, aru taikhan chinta-bhabona korise jitia tai mondoli ghor bhithor te deri korise.
EN_NAG_04143	LUK_1_22	Luke	1	22	[English translation for Luke 1:22]	Kintu jitia tai bahar te ulai ahise tai kotha kobole para nai, titia taikhan bhabise taike Isor pora kiba ekta dikhaise; aru tai manu khan ke ishara pora dikhai di thakise, aru kotha koribo naparikena he thaki jaise.
EN_NAG_04144	LUK_1_23	Luke	1	23	[English translation for Luke 1:23]	Aru etu sob to tai laga sewa kora homoi pura aru khotom hoise, titia tai ghor te jai jaise.
EN_NAG_04145	LUK_1_24	Luke	1	24	[English translation for Luke 1:24]	Aru etu din piche, tai laga maiki Elizabeth bacha bukhi se, aru pans mohina tak tai nije ke lukai kene rakhise, aru koi thakise,
EN_NAG_04146	LUK_1_25	Luke	1	25	[English translation for Luke 1:25]	“Isor ami uporte eneka korise, aru ami uporte Probhu he daya korise, manu usorte sorom nathakibo nimite†.” Jisu Jonom Laga Kotha Age Te Kowa
EN_NAG_04147	LUK_1_26	Luke	1	26	[English translation for Luke 1:26]	Aru Elizabeth peth te bacha bukha choi mohina huwa homoi te, Isor pora sorgodoth * 1:19 Dan. 8:16; 9:21. † 1:25 Gen. 30:23. Luke 1:27 iv Luke 1:35 Gabriel ke Galilee, juntu ke Nazareth mate, etu jagate pathaise,
EN_NAG_04148	LUK_1_27	Luke	1	27	[English translation for Luke 1:27]	ekjon kumari mahila logote, jun Joseph koi kene ekjon manu logot shadi kori bole laga kotha milikena asele, aru jun David ghor manu asele; aru etu kumari laga naam Mary asele.
EN_NAG_04149	LUK_1_28	Luke	1	28	[English translation for Luke 1:28]	Aru tai logote ahikena, sorgodoth koise, “Salam tumike, jun uporte Isor laga morom ahise! Probhu tumi logote ase.”
EN_NAG_04150	LUK_1_29	Luke	1	29	[English translation for Luke 1:29]	Aru tai etu kotha khan huni kene chinta hoise aru tai bhabi thakise etu kineka laga salam ase.
EN_NAG_04151	LUK_1_30	Luke	1	30	[English translation for Luke 1:30]	Aru sorgodoth taike koise, “Bhoi na koribi, Mary, tumi to Isor usorte morom paise.
EN_NAG_04152	LUK_1_31	Luke	1	31	[English translation for Luke 1:31]	Aru tumi ekjon chokra bukhi bo, aru Tai laga naam ‘Jisu’ rakhibo‡.
EN_NAG_04153	LUK_1_32	Luke	1	32	[English translation for Luke 1:32]	Tai bisi mohan hobo aru Taike Sobse Mohan laga Putro eneka matibo. Aru Probhu Isor taike, tai laga purbo David laga singhason dibo§.
EN_NAG_04154	LUK_1_33	Luke	1	33	[English translation for Luke 1:33]	Aru Tai hodai nimite Jacob laga ghor cholai thakibo, aru Tai laga rajyo kitia bhi khotom nahobo.”
EN_NAG_04155	LUK_1_34	Luke	1	34	[English translation for Luke 1:34]	Aru Mary pora sorgodoth logote koise, “Etu kineka hobo, kelemane moi kun manu ke bhi najane?”
EN_NAG_04156	LUK_1_35	Luke	1	35	[English translation for Luke 1:35]	Aru sorgodoth he taike koise, “Pobitro Atma tumi logote ahibo, aru Sobse Mohan takot pora tumike bondh kori dibo. Etu nimite juntu pobitro bacha jonom hobole ase, Taike Isor laga Putro matibo. ‡ 1:31 Isa. 7:14 § 1:32 2 Sam. 7:12, 16; Eph. 1:8; Dan. 2:44. Luke 1:36 v Luke 1:45
EN_NAG_04157	LUK_1_36	Luke	1	36	[English translation for Luke 1:36]	Aru sabi tumi laga ghor manu Elizabeth bhi tai laga buri umorte chokra pabole ase. Aru tai bacha bukha choi mohina chuli asele, tai junke dusra khan pora bacha bukhibo napara mahila koi thakisele.
EN_NAG_04158	LUK_1_37	Luke	1	37	[English translation for Luke 1:37]	Kelemane Isor nimite eku napara nai*.”
EN_NAG_04159	LUK_1_38	Luke	1	38	[English translation for Luke 1:38]	Aru Mary koise, “Sabi moi Probhu laga ekjon mahila noukar ase. Apuni ki koi ase etu nisena hobole dibi.” Titia sorgodoth jai jaise. Mary Pora Elizabeth Ke Lok Kori bole Juwa
EN_NAG_04160	LUK_1_39	Luke	1	39	[English translation for Luke 1:39]	Etu huwa pichete, Mary tara-tari kori kene pahar desh te jaise, Judah laga sheher ekta te.
EN_NAG_04161	LUK_1_40	Luke	1	40	[English translation for Luke 1:40]	Aru Zechariah aru Elizabeth laga ghor te ghusi kene salam dise.
EN_NAG_04162	LUK_1_41	Luke	1	41	[English translation for Luke 1:41]	Aru eneka hoise jitia Mary pora Elizabeth ke salam dise, tai laga pet bhitor te bacha thaka to khushi pora hili se, aru Elizabeth to Pobitro Atma pora bhorta hoise.
EN_NAG_04163	LUK_1_42	Luke	1	42	[English translation for Luke 1:42]	Aru tai khushi pora hala kori kene koise; “Sob maiki bhitor te tumi ekjon asirbad thaka ase, aru jun he apuni laga bhitor te ase etu bhi asirbad ase.
EN_NAG_04164	LUK_1_43	Luke	1	43	[English translation for Luke 1:43]	Aru etu moi logote kineka hoise, moi laga Probhu laga ama moi logote ahise.
EN_NAG_04165	LUK_1_44	Luke	1	44	[English translation for Luke 1:44]	Aru sabi, apuni laga salam jitia moi kan pora hunise, moi laga bhitor te bacha thaka to khushi pora hili se.
EN_NAG_04166	LUK_1_45	Luke	1	45	[English translation for Luke 1:45]	Aru etu manu asirbad ase jun to kotha khan purah hobo koi kene biswas korise, juntu kotha to Probhu pora taike koise.” Stuti Laga Gana Kora * 1:37 Mat. 19:26; Jer .32:27. Luke 1:46 vi Luke 1:55
EN_NAG_04167	LUK_1_46	Luke	1	46	[English translation for Luke 1:46]	Titia Mary koise, “Moi laga jibon Probhu ke mohima kore,
EN_NAG_04168	LUK_1_47	Luke	1	47	[English translation for Luke 1:47]	Aru moi laga Atma khushi kori ase jun Isor he moi laga Tran-korta ase†.
EN_NAG_04169	LUK_1_48	Luke	1	48	[English translation for Luke 1:48]	Aru Tai upor pora, sobse mamuli maiki ekjon, tai laga noukar ke saise. Aru sabi, etiya pora sob manu khan moike asirbad ase kobo‡.
EN_NAG_04170	LUK_1_49	Luke	1	49	[English translation for Luke 1:49]	Kelemane Mohan Isor pora moi nimite dangor kaam kori dise aru tai laga naam to pobitro ase.
EN_NAG_04171	LUK_1_50	Luke	1	50	[English translation for Luke 1:50]	Aru tai laga morom to etiya pora loi kene aha din tak jun manu taike bhoi kore tai logote ase§.
EN_NAG_04172	LUK_1_51	Luke	1	51	[English translation for Luke 1:51]	Tai laga hath pora bisi dangor kaam korise*. Aru jun manu tai laga monte phutani bhabona kore taikhan ke alag kori diye.
EN_NAG_04173	LUK_1_52	Luke	1	52	[English translation for Luke 1:52]	Aru taikhan bohi kene raj kora jaga pora nichete girai dise†. Aru jun chutu hoise eitu khan ke uthaise.
EN_NAG_04174	LUK_1_53	Luke	1	53	[English translation for Luke 1:53]	Aru bhuka thaka khan ke bhal saman pora bhorta kori dise‡, Aru dhun manu khan ke khali kori dise.
EN_NAG_04175	LUK_1_54	Luke	1	54	[English translation for Luke 1:54]	Aru tai laga noukar ,Israel ke modot korise, tai laga morom to yaad korise§,
EN_NAG_04176	LUK_2_55	Luke	2	55	[English translation for Luke 2:55]	Aru tai kotha korise moi khan baba laga baba khan ke- Abraham aru tai laga bacha khan logote hodai nimite*.” † 1:47 1 Sam. 2:1 ‡ 1:48 1 Sam. 1:11; Luke 1:42; Mal. 3:12. § 1:50 Psa. 103:17. * 1:51 2 Sam. 22:28; Psa. 89:10. † 1:52
EN_NAG_04177	LUK_2_1	Luke	2	1	[English translation for Luke 2:1]	Sam. 2:7; Job 5:11; Psa.113:7-8. ‡ 1:53 1 Sam. 2:5; Psa. 107:9. § 1:54 Psa. 98:3; Isa. 41:8-9. * 1:55 Gen. 22: 17; Mic. 7:20. Luke 1:56 vii Luke 1:66
EN_NAG_04178	LUK_2_56	Luke	2	56	[English translation for Luke 2:56]	Aru Mary Elizabeth logote tin mohina tak thakise aru etu pichete tai laga ghor te jai jaise. Baptizma Diya John Jonom Kora
EN_NAG_04179	LUK_2_57	Luke	2	57	[English translation for Luke 2:57]	Aru Elizabeth nimite bacha pabole laga homoi ahi jaise aru tai ekjon chokra ke jonom dise.
EN_NAG_04180	LUK_2_58	Luke	2	58	[English translation for Luke 2:58]	Tai laga ghor manu aru usorte thaka khan Probhu pora kiman dangor aru morom kaam korise etu dikhi kene tai logote khushi korise.
EN_NAG_04181	LUK_2_59	Luke	2	59	[English translation for Luke 2:59]	Aru bacha ath din hoi thaka homoi te taikhan bacha ke sunnot kori bole anise, aru tai laga baba Zechariah laga naam te rakhibole thakise†.
EN_NAG_04182	LUK_2_60	Luke	2	60	[English translation for Luke 2:60]	Hoilebi tai laga ama pora koise, “Nohoi. Taike John laga naam pora he matibo.”
EN_NAG_04183	LUK_2_61	Luke	2	61	[English translation for Luke 2:61]	Aru taikhan koise, “Apuni laga ghor manu bhitor te kun bhi etu naam thaka manu nai.”
EN_NAG_04184	LUK_2_62	Luke	2	62	[English translation for Luke 2:62]	Aru taikhan tai laga baba ke hath dikhai kene ki mati bole mon ase etu hudise.
EN_NAG_04185	LUK_2_63	Luke	2	63	[English translation for Luke 2:63]	Tai laga baba pora likhi bole saman mangise aru likhise, koise, “Tai laga naam to John ase.” Titia taikhan sob asurit hoi jaise.
EN_NAG_04186	LUK_2_64	Luke	2	64	[English translation for Luke 2:64]	Aru achanak pora tai laga mukh khuli se aru tai laga jiba to hili se, aru tai Isor ke asirbad dise.
EN_NAG_04187	LUK_2_65	Luke	2	65	[English translation for Luke 2:65]	Sob Judea laga jagate etu laga kotha he koi thakise, aru jiman manu taikhan usorte thakise, taikhan sob bhoi hoise.
EN_NAG_04188	LUK_2_66	Luke	2	66	[English translation for Luke 2:66]	Jun manu etu kotha khan hunise etu sob taikhan nijor laga monte rakhise, aru koi thakise, “Etu bacha kineka hobo?” Kelemane Isor laga hath tai logote asele. † 1:59 Gen. 17:12; Lev. 12:3. Luke 1:67 viii Luke 1:76 Zechariah Laga Bhabobani
EN_NAG_04189	LUK_2_67	Luke	2	67	[English translation for Luke 2:67]	Titia tai laga baba Zechariah ke Pobitro Atma pora bhorta hoise aru tai koise,
EN_NAG_04190	LUK_2_68	Luke	2	68	[English translation for Luke 2:68]	“Asirbad hobo Probhu, Israel laga Isor , Kelemane Tai modot kori bole ahise, aru Tai laga manu khan nimite ki bhabise etu purah hoise‡.
EN_NAG_04191	LUK_2_69	Luke	2	69	[English translation for Luke 2:69]	Aru amikhan nimite Tai laga noukar David laga porial te ekjon mukti laga seing ulai dise§,
EN_NAG_04192	LUK_2_70	Luke	2	70	[English translation for Luke 2:70]	Jineka tai purana homoi te pobitro bhabobadi laga mukh pora koisele.
EN_NAG_04193	LUK_2_71	Luke	2	71	[English translation for Luke 2:71]	Biya pora mukti pabo aru taikhan laga hath pora amikhan ke bachai lobo*.
EN_NAG_04194	LUK_2_72	Luke	2	72	[English translation for Luke 2:72]	Tai eneka kori kene amikhan baba laga baba khan uporte morom to dikhai dibo. Aru tai laga ki pobitro vachan dise etu yaad koribo.
